,Tweets,clean_tweet,polarity,subjectivity,,Product,,,
16-05-2020 16:34,b'Its a beautiful day in Mishawaka we are out here providing the best service possible inside and outside the store.\xe2\x80\xa6 https://t.co/o1bCwAQunv',beautiful Mishawaka here providing best service possible inside outside store https bCwAQunv,-0.275,0.575,,-0.158125,,,
16-05-2020 16:34,b'@adoreelex_ @sprint We gone beat tf outta @sprint \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8a\xf0\x9f\x8f\xbd\xf0\x9f\x98\x82',gone beat outta,0,0,,0,,,
16-05-2020 16:33,b'Special shoutout to the dude at the @sprint store who blew his nose then came to help me without washing or  saniti\xe2\x80\xa6 https://t.co/bnmvnB1m0H',Special shoutout dude store blew nose then came help without washing saniti https bnmvnB,0,0,,0,,,
16-05-2020 16:32,b'@TheSupremeTvco @sprint terrible \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',terrible,0,0,,0,,,
16-05-2020 16:31,b'@itzmookyakno @sprint okay then \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',okay then,-0.3,0.4,,-0.12,,,
16-05-2020 16:27,b'@adoreelex_ @sprint Add another hunnit &amp; that\xe2\x80\x99s my bill\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',another hunnit that bill,0,0,,0,,,
16-05-2020 16:24,b'@adoreelex_ @sprint Juss woke back up but hell naw I ain\xe2\x80\x99t on at plan so I\xe2\x80\x99d be loosin fuck that \xf0\x9f\x98\x86\xf0\x9f\x99\x85\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f see if we w\xe2\x80\xa6 https://t.co/DQkU2TPzhC',Juss woke back hell plan loosin fuck that https DQkU TPzhC,0,0,,0,,,
16-05-2020 16:22,"b""My @sprint data service hasn't been up to par to how it used to be before the sprint/tmobile merger. It takes forev\xe2\x80\xa6 https://t.co/b5iW2tu5KU""",data service hasn been used before sprint tmobile merger takes forev https,0,0,,0,,,
16-05-2020 16:19,b'Guess who is an AT&amp;T hoe now \xf0\x9f\xa5\xb3 Fr*ck @Sprint',Guess,0,0,,0,,,
16-05-2020 16:18,b'@sprint makes it super easy to upgrade phones for me and my wife during this quarantine.  Thanks for one less stress.',makes super easy upgrade phones wife during this quarantine Thanks less stress,1,0.3,,0.3,,,
16-05-2020 16:16,"b'From our Board Member, Dan Hesse, former CEO of @sprint #COVID19 #CoronavirusPandemic #leadership https://t.co/XGGOgJQIin'",From Board Member Hesse former COVID CoronavirusPandemic leadership https XGGOgJQIin,-0.2,0.2,,-0.04,,,
16-05-2020 16:13,b'@TMobile @sprint I just spent 40 to 45 minutes on a chat that went no where. I was transferred 3 times and each tim\xe2\x80\xa6 https://t.co/eRIZfKoIdw',just spent minutes chat that went where transferred times each https eRIZfKoIdw,0,0,,0,,,
16-05-2020 16:09,b'@sprint wasted no time disconnecting my services during a pandemic. Not surprised though. It\xe2\x80\x99s always something with them',wasted time disconnecting services during pandemic surprised though always something with them,0.2,0.2,,0.04,,,
16-05-2020 16:05,b'Five years with COR has flown by! Thank you @sprint for this #anniversary celebration! https://t.co/bTbZcUG6Dd',Five years with flown Thank this anniversary celebration https bTbZcUG,0.75,0.95,,0.7125,,,
16-05-2020 15:58,b'Worst company ever @sprint hung up the phone on me after they admitted I pay 10 months over payment on a line. Gett\xe2\x80\xa6 https://t.co/eLoOT5BoqC',Worst company ever hung phone after they admitted months over payment line Gett https eLoOT BoqC,0.6,0.9,,0.54,,,
16-05-2020 15:57,"b'@VP @realDonaldTrump @ScottMorrisonMP(Pt10)@Citi,@eBay,@amazon,@Twitter,@bbva,@Microsoft,@Outlook,@SocialSecurity,\xe2\x80\xa6 https://t.co/U6trwwyf35'",https trwwyf,-0.1,0.55,,-0.055,,,
16-05-2020 15:56,b'@TMobile @sprint I waited and waited and the third person I was suppose to talk to never showed up. Thanks for wast\xe2\x80\xa6 https://t.co/kVTamomYFZ',waited waited third person suppose talk never showed Thanks wast https kVTamomYFZ,-0.2,0.85,,-0.17,,,
16-05-2020 15:53,b'@RachelMooreRS Hmm... I\xe2\x80\x99ve been with @sprint a little over 10 years now. It was a good run.',been with little over years good,-0.3125,0.6875,,-0.21484375,,,
16-05-2020 15:53,b'So glad I left @Sprint y\xe2\x80\x99all not getting that last payment',glad left getting that last payment,-0.3125,0.6875,,-0.21484375,,,
16-05-2020 15:52,b'@TMobile @sprint I started a chat at 10:25 am. It\xe2\x80\x99s not 10:50 and now they transferred me to a third person who has\xe2\x80\xa6 https://t.co/5DPVlrSP8q',started chat they transferred third person https DPVlrSP,0.064285714,0.257142857,,0.016530612,,,
16-05-2020 15:47,b'@TMobileHelp @sprint I\xe2\x80\x99m on chat with sprint and I\xe2\x80\x99ve been transferred now three times to three different people. Y\xe2\x80\xa6 https://t.co/iljaV4exQW',chat with sprint been transferred three times three different people https iljaV exQW,0,0,,0,,,
16-05-2020 15:37,b'@Cinenyi_R @TMobileGear @MagentaErika @TMobile @sprint @MetroByTMobile I can relate Cinenyi! OMG especially on rain\xe2\x80\xa6 https://t.co/qYiMpH1YtJ',relate Cinenyi especially rain https qYiMpH,0.2,0.3,,0.06,,,
16-05-2020 15:30,b'RT @SteveMenashe: Good morning everyone. Ready to provide that World Class customer service today! Super pumped @NickCageStewart @Scott_ATX\xe2\x80\xa6',Good morning everyone Ready provide that World Class customer service today Super pumped,0.2,0.2,,0.04,,,
16-05-2020 15:28,b'@karenlacoqueta @TMobileGear @MagentaErika @TMobile @sprint @MetroByTMobile \xf0\x9f\x98\x8d\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb Karen! I miss you and all the fun w\xe2\x80\xa6 https://t.co/ZPpb8hxn5G',Karen miss https ZPpb,0,0,,0,,,
16-05-2020 15:10,"b'Ever since @sprint &amp; @TMobile joined, I essentially can\xe2\x80\x99t stream media or access internet when I\xe2\x80\x99m not on WiFi. Eve\xe2\x80\xa6 https://t.co/1gklWjgCFp'",Ever since joined essentially stream media access internet when WiFi https gklWjgCFp,0,0,,0,,,
16-05-2020 15:09,b'Y\xe2\x80\x99all the worst. @sprint',worst,0,0,,0,,,
16-05-2020 15:05,"b'Apparently the 60 days for @sprint is up on my account and I now owe over $1,000 or I wont have my phone. Fucking great. Thanks Sprint.'",Apparently days account over wont have phone Fucking great Thanks Sprint,0.225,0.325,,0.073125,,,
16-05-2020 15:02,"b'@Verizon Does it really take a week to establish a biz Acct?? Would u prefer we go with @sprint , @ATT or @TMobileHelp @TMobile ???'",Does really take week establish Acct Would prefer with,0.5,1,,0.5,,,
16-05-2020 15:00,"b'Honestly, @sprint is so garbage why do I even have them ugh. Then again, they\xe2\x80\x99re all varying levels of garbage, right?'",Honestly garbage even have them Then again they varying levels garbage right,0.075,0.216666667,,0.01625,,,
16-05-2020 15:00,b'@sprint can honestly choke on my fucking dick today',honestly choke fucking dick today,0.285714286,0.535714286,,0.153061224,,,
16-05-2020 14:59,"b'RT @Thaoriginalgata: Dear @sprint,\nHow can you go from you understand we are all without a job yesterday, and today it\xe2\x80\x99s we are going to di\xe2\x80\xa6'",Dear nHow from understand without yesterday today going,-0.5,0.75,,-0.375,,,
16-05-2020 14:55,b'RT @SteveMenashe: Good morning everyone. Ready to provide that World Class customer service today! Super pumped @NickCageStewart @Scott_ATX\xe2\x80\xa6',Good morning everyone Ready provide that World Class customer service today Super pumped,0.866666667,0.966666667,,0.837777778,,,
16-05-2020 14:47,"b'RT @rolandsmartin: These @sprint folks are tripping. I am looking at my bill and am paying $19.99 for ""Everything Data."" Now they are charg\xe2\x80\xa6'",These folks tripping looking bill paying Everything Data they charg,-0.145833333,0.270833333,,-0.039496528,,,
16-05-2020 14:39,b'@tonyvasquezjr88 @ivLoera @TMobile @sprint @JohnStevens_ @ivLoera you are awesome \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb',awesome,-0.6,0.75,,-0.45,,,
16-05-2020 14:30,b'Good morning everyone. Ready to provide that World Class customer service today! Super pumped @NickCageStewart\xe2\x80\xa6 https://t.co/2Jt5naC5HU',Good morning everyone Ready provide that World Class customer service today Super pumped https,0.075,0.216666667,,0.01625,,,
16-05-2020 14:15,b'@MsMarieDotCom @TMobileGear @MagentaErika @TMobile @sprint @MetroByTMobile My hair is big and curly for those hot d\xe2\x80\xa6 https://t.co/xf4w4sydA8',hair curly those https sydA,0,0,,0,,,
16-05-2020 14:10,b'Helena over at @sprint was helpful. The problem has been resolved',Helena over helpful problem been resolved,0,0,,0,,,
16-05-2020 14:08,b'@sprint some of us are still going through this pandemic. I just lost my mother to this. I have not been able to tr\xe2\x80\xa6 https://t.co/o2zr7auIme',some still going through this pandemic just lost mother this have been able https auIme,-0.2,0.8,,-0.16,,,
16-05-2020 14:05,"b'Dear @sprint,\nHow can you go from you understand we are all without a job yesterday, and today it\xe2\x80\x99s we are going to\xe2\x80\xa6 https://t.co/63iqiEdXIy'",Dear nHow from understand without yesterday today going https iqiEdXIy,-0.5,0.75,,-0.375,,,
16-05-2020 14:04,"b'@TamaraBruketta @questlove @sprint @Tesla #POTUSISOVER\nAnd now the pushing of all the new ""straight into your home""\xe2\x80\xa6 https://t.co/dpR4ukWZtS'",POTUSISOVER nAnd pushing straight into your home https ukWZtS,0,0,,0,,,
16-05-2020 14:02,"b""Getting disconnect notices from @sprint... I thought they weren't doing that with the whole corona virus thing?""",Getting disconnect notices from thought they weren doing that with whole corona virus thing,-0.5,0.5,,-0.25,,,
16-05-2020 13:55,b'I\xe2\x80\x99m switching from @sprint in a week \xf0\x9f\x98\x8a',switching from week,0,0,,0,,,
16-05-2020 13:43,"b'@sprint I would suggest a class action lawsuit  against sprint @sprint citing fraud, false advertising, negligence\xe2\x80\xa6 https://t.co/ZYr8Htcaci'",would suggest class action lawsuit against sprint citing fraud false advertising negligence https Htcaci,0,0,,0,,,
16-05-2020 13:42,"b'@JenniferSbert @MsMarieDotCom @TMobileGear @MagentaErika @TMobile @sprint @MetroByTMobile Ohhhh. On it. Hahaha, I h\xe2\x80\xa6 https://t.co/m7K6bxDejo'",Ohhhh Hahaha https bxDejo,0.242857143,0.414285714,,0.100612245,,,
16-05-2020 13:41,b'@sprint @sprintcare why am i not receiving any phone calls',care receiving phone calls,0.333333333,0.666666667,,0.222222222,,,
16-05-2020 13:35,"b'@rolandsmartin @sprint Right! I have \xe2\x80\x9cunlimited\xe2\x80\x9c data with AT&amp;T, but they keep telling me I\xe2\x80\x99ve reached some monthly\xe2\x80\xa6 https://t.co/yY4xheDLY1'",Right have cunlimited data with they keep telling reached some monthly https xheDLY,0.3,0.366666667,,0.11,,,
16-05-2020 13:32,b'@itzmookyakno @sprint if it ain\xe2\x80\x99t shit u tryna gimme $200 for my phone bill \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\x82',shit tryna gimme phone bill,0.2125,0.55,,0.116875,,,
16-05-2020 13:31,b'@itzmookyakno @sprint no my phone bill usually 120 sum i\xe2\x80\x99m coo like ion feel like paying $266 shit opening back up\xe2\x80\xa6 https://t.co/Mkex2CK8ja',phone bill usually like feel like paying shit opening back https Mkex,0.5,0.5,,0.25,,,
16-05-2020 13:30,b'@adoreelex_ @sprint 2 sum ain\xe2\x80\x99t shit tho I\xe2\x80\x99d pay ts any day my bill like 400 sum dollars \xf0\x9f\x98\xad\xf0\x9f\x99\x85\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',shit bill like dollars,0,0,,0,,,
16-05-2020 13:28,b'@sprint for the first time in 15 years I am considering avoiding all cellphones. Due to the abhorrent servic and la\xe2\x80\xa6 https://t.co/Yp4qqYV4th',first time years considering avoiding cellphones abhorrent servic https qqYV,0,0,,0,,,
16-05-2020 13:27,b'@BabyBooYard @sprint i\xe2\x80\x99m irritated af they playin crazy af',irritated they playin crazy,-0.05,0.3625,,-0.018125,,,
16-05-2020 13:23,b'RT @adoreelex_: @sprint no cap u got me fucked up i ain\xe2\x80\x99t paying $266 \xf0\x9f\xa4\xa3\xf0\x9f\x92\xaf https://t.co/mhoI3EzNkz',fucked paying https mhoI EzNkz,0,0,,0,,,
16-05-2020 13:15,"b'@rolandsmartin @sprint It\xe2\x80\x99s really \xe2\x80\x9cPremium Everything data\xe2\x80\x9d, they just split it up to get more money from you. \xf0\x9f\x98\x8a'",really cPremium Everything data they just split more money from,0,0,,0,,,
16-05-2020 13:03,b'RT @Pannnyw: @MARKELLisLiKE @sprint I hated that shit',hated that shit,-0.5,0.75,,-0.375,,,
16-05-2020 12:59,b'@sprint y\xe2\x80\x99all are the worst phone company ever. every single one of you should be fired.',worst phone company ever every single should fired,-0.4,0.6,,-0.24,,,
16-05-2020 12:52,b'I had a terrible chat experience with @sprint last night. That rep was extremely rude and no help at all.',terrible chat experience with last night That extremely rude help,-0.5,0.75,,-0.375,,,
16-05-2020 12:49,b'.@sprint Is this new aggressiveness for payments part of the new normal now that you\xe2\x80\x99re part of Verizon?',this aggressiveness payments part normal that part Verizon,0,0,,0,,,
16-05-2020 12:41,b'@sprint no cap u got me fucked up i ain\xe2\x80\x99t paying $266 \xf0\x9f\xa4\xa3\xf0\x9f\x92\xaf https://t.co/mhoI3EzNkz',fucked paying https mhoI EzNkz,0.357142857,0.571428571,,0.204081633,,,
16-05-2020 12:38,b'@offthegoodies @sprint So serious then they hit you with the please call our customer service line for assistance l\xe2\x80\xa6 https://t.co/UqXqXu63yd',serious then they with please call customer service line assistance https UqXqXu,-0.2,0.8,,-0.16,,,
16-05-2020 12:31,b'@offthegoodies Noooo FUCK @sprint',Noooo FUCK,0.357142857,0.571428571,,0.204081633,,,
16-05-2020 12:17,b'Fuck I love working remotely!  Literally nothing better than jerking off while chasing the dragon and talking to id\xe2\x80\xa6 https://t.co/4iQyRhuDF2',Fuck love working remotely Literally nothing better than jerking while chasing dragon talking https iQyRhuDF,-0.125,0.625,,-0.078125,,,
16-05-2020 12:13,"b'RT @TracyNolan_: Are You With Us?\n\nNow that @Sprint is part of @TMobile, our network is bigger &amp; better than ever! \xe2\x9a\xa1\xef\xb8\x8f https://t.co/7Zyv5aqI\xe2\x80\xa6'",With nNow that part network bigger better than ever https,0.6,0.9,,0.54,,,
16-05-2020 12:08,"b'RT @TracyNolan_: Are You With Us?\n\nNow that @Sprint is part of @TMobile, our network is bigger &amp; better than ever! \xe2\x9a\xa1\xef\xb8\x8f https://t.co/7Zyv5aqI\xe2\x80\xa6'",With nNow that part network bigger better than ever https,0.2,0.2,,0.04,,,
16-05-2020 11:50,"b'RT @isalim_ptech: @sprint &amp; @TMobile are always here for your cellular needs. But In a time like this, here to support everyone. Thank you\xe2\x80\xa6'",always here your cellular needs time like this here support everyone Thank,1,1,,1,,,
16-05-2020 11:32,b'@rolandsmartin @sprint THEY ARE STRAIGHT UP CROOKS!!!',THEY STRAIGHT CROOKS,0,0,,0,,,
16-05-2020 09:38,"b'RT @rolandsmartin: These @sprint folks are tripping. I am looking at my bill and am paying $19.99 for ""Everything Data."" Now they are charg\xe2\x80\xa6'",These folks tripping looking bill paying Everything Data they charg,0.5,0.5,,0.25,,,
16-05-2020 09:38,b'Hey @ck. @VZWSupport  No human response. STILL GOT A LATE FEE. I\xe2\x80\x99d rather switch to shitty ass @sprint than be lied to.',human response STILL LATE rather switch shitty than lied,-0.2,0.8,,-0.16,,,
16-05-2020 09:17,b'Lol @sprint has the absolute worst cell service. Like this is actually ridiculous. Get your shit together',absolute worst cell service Like this actually ridiculous your shit together,0.4,0.9,,0.36,,,
16-05-2020 09:11,b'@rolandsmartin @sprint One word....Verizon !',word Verizon,-0.2,0.8,,-0.16,,,
16-05-2020 09:04,b'I mastered the hardest 12 months of my life I had 4 family deaths and I lived to become Salutatorian online while w\xe2\x80\xa6 https://t.co/vfuJ1TzTBT',mastered hardest months life family deaths lived become Salutatorian online while https vfuJ TzTBT,0.2,0.2,,0.04,,,
16-05-2020 08:59,b'@rolandsmartin @sprint Come to the empire of Verizon. You\xe2\x80\x99ll love it.',Come empire Verizon love,0,0,,0,,,
16-05-2020 08:12,b'@sprint count your fucking days',count your fucking days,0,0,,0,,,
16-05-2020 07:52,b'@MARKELLisLiKE @sprint I hated that shit',hated that shit,-0.5,0.75,,-0.375,,,
16-05-2020 07:30,b'@saschasegan just to let you know. The HTC 5G hotspot @sprint was selling will no longer access 5G in a couple week\xe2\x80\xa6 https://t.co/PQsmCDxqys',just know hotspot selling will longer access couple week https PQsmCDxqys,0,0.4,,0,,,
16-05-2020 07:20,"b""@ThotsLoveThugga @sprint @Verizon @TMobile @ATT TMobile has excellent customer service actually even in store I've\xe2\x80\xa6 https://t.co/YxyRxQw6Qp""",TMobile excellent customer service actually even store https YxyRxQw,-0.025,0.466666667,,-0.011666667,,,
16-05-2020 07:19,b'@sprint thats what I thought',thats what thought,0.1,0.8,,0.08,,,
16-05-2020 07:09,b'you really cant use the net when you on the phone....@sprint so wack',really cant when phone wack,0,0.066666667,,0,,,
16-05-2020 07:08,b'@sprint customer service is useless \xf0\x9f\x98\xa1',customer service useless,-0.5,0.75,,-0.375,,,
16-05-2020 06:12,"b'@MattWhitaker46 @POTUS @ScottMorrisonMP(Pt10)@Citi,@eBay,@amazon,@Twitter,@bbva,@Microsoft,@Outlook,@SocialSecurity\xe2\x80\xa6 https://t.co/ABLP6bed5o'",https ABLP,0.4,0.8,,0.32,,,
16-05-2020 05:55,"b""RT @rolandsmartin: The @sprint customer service rep is trying to tell me that the premium charge is so I can access the network. Uh, isn't\xe2\x80\xa6""",customer service trying tell that premium charge access network,-0.5,0.75,,-0.375,,,
16-05-2020 05:53,"b'@realDonaldTrump @CNN @ScottMorrisonMP(Pt10)@Citi,@eBay,@amazon,@Twitter,@bbva,@Microsoft,@Outlook,@SocialSecurity,\xe2\x80\xa6 https://t.co/i131F7scB5'",https,0.6,0.9,,0.54,,,
16-05-2020 05:42,b'@sprint y\xe2\x80\x99all open? I need a new phone I can\xe2\x80\x99t keep dealing with this',open need phone keep dealing with this,0.2,0.9,,0.18,,,
16-05-2020 05:40,b'@PeachyKeenWit @sprint @TMobile Bs Using Samsung Band Selector app and forcing Sprint. This is inside my house by t\xe2\x80\xa6 https://t.co/L7YfqheufF',Using Samsung Band Selector forcing Sprint This inside house https YfqheufF,-0.05,0.4,,-0.02,,,
16-05-2020 05:10,"b'RT @rolandsmartin: These @sprint folks are tripping. I am looking at my bill and am paying $19.99 for ""Everything Data."" Now they are charg\xe2\x80\xa6'",These folks tripping looking bill paying Everything Data they charg,-0.333333333,0.916666667,,-0.305555556,,,
16-05-2020 05:08,b'@MsMarieDotCom @TMobileGear @MagentaErika @TMobile @sprint @MetroByTMobile I cant wait \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d',cant wait,0.35,0.35,,0.1225,,,
16-05-2020 05:02,b'No point in buying a quality phone when the phone company provides ass connection &amp; service...  looking at you @sprint',point buying quality phone when phone company provides connection service looking,0.266666667,0.516666667,,0.137777778,,,
16-05-2020 04:50,b'@sprint Please help me with my bill. My checking account is depleted and I need the phone to keep looking for a job.',Please help with bill checking account depleted need phone keep looking,0,0,,0,,,
16-05-2020 04:44,b'@ariii0183 @sprint why won\xe2\x80\x99t these load',these load,-0.3,0.4,,-0.12,,,
16-05-2020 04:41,"b""@rolandsmartin @sprint That's why I left the behinds. I was with them over 23 years. Now with Tmobile and very pleased.""",That left behinds with them over years with Tmobile very pleased,0.2,0.2,,0.04,,,
16-05-2020 04:41,"b'@bwhittenn_ @sprint Sprint is now T-Mobile, so welcome to T-Mobile..lol'",Sprint Mobile welcome Mobile,0.2,0.3,,0.06,,,
16-05-2020 04:25,b'RT @ilovebanco_rl: @sprint ya tripping. Stop playing and send my boi his damn phone \xf0\x9f\xa4\xac\xf0\x9f\xa4\xac',tripping Stop playing send damn phone,0,1,,0,,,
16-05-2020 04:23,"b""@SamsungMobileUS Here we go - a Factory Unlocked  SM-N960U1 aka Samsung Galaxy Note9. @HelloMobile insists it can't\xe2\x80\xa6 https://t.co/ZgqmkqFnRF""",Here Factory Unlocked Samsung Galaxy Note insists https ZgqmkqFnRF,-0.557142857,0.778571429,,-0.43377551,,,
16-05-2020 04:16,b'@sprint ya tripping. Stop playing and send my boi his damn phone \xf0\x9f\xa4\xac\xf0\x9f\xa4\xac https://t.co/QKGEgt4gTy',tripping Stop playing send damn phone https QKGEgt,0.4,0.8,,0.32,,,
16-05-2020 04:04,b'@sprint I am so sick and tired of the crappy signal &amp;data coverage ever since Sprint joined forces with T-Shit our\xe2\x80\xa6 https://t.co/EHigbLRjDP',sick tired crappy signal data coverage ever since Sprint joined forces with Shit https EHigbLRjDP,0.475,0.625,,0.296875,,,
16-05-2020 04:03,b'@kkwestisbest @sprint @t Thank you for the inspiring  words on our call today @kkwestisbest',Thank inspiring words call today,0,0,,0,,,
16-05-2020 04:02,b'@sprint why is your chat function giving me the run around?',your chat function giving around,0.25,1,,0.25,,,
16-05-2020 03:53,"b""@jovanbakerLIVES @rolandsmartin @sprint Dumb. I'd rather lock in Sprint pricing/plans. They are better, especially\xe2\x80\xa6 https://t.co/9HhPhuvpx9""",Dumb rather lock Sprint pricing plans They better especially https HhPhuvpx,0.5,0.5,,0.25,,,
16-05-2020 03:52,b'@rolandsmartin @sprint Been with them over 20 years. Let me know what you find.',Been with them over years know what find,0.2,0.2,,0.04,,,
16-05-2020 03:36,"b'RT @isalim_ptech: @sprint &amp; @TMobile are always here for your cellular needs. But In a time like this, here to support everyone. Thank you\xe2\x80\xa6'",always here your cellular needs time like this here support everyone Thank,-0.4,0.4,,-0.16,,,
16-05-2020 03:27,b'@rolandsmartin @sprint ATT is horrible! Upgrades non-existing!',horrible Upgrades existing,0,0.5,,0,,,
16-05-2020 03:26,b'@rolandsmartin @sprint The thieving mongrels service providers. They lagged from initial setup to ensure folks get\xe2\x80\xa6 https://t.co/2MBh8QPUEd',thieving mongrels service providers They lagged from initial setup ensure folks https QPUEd,0,0,,0,,,
16-05-2020 03:20,b'@rolandsmartin @sprint Just was thinking about going down to boost! Cell phone bills cost more than gas and electric combined!',Just thinking about going down boost Cell phone bills cost more than electric combined,0,1,,0,,,
16-05-2020 02:58,"b'RT @rolandsmartin: These @sprint folks are tripping. I am looking at my bill and am paying $19.99 for ""Everything Data."" Now they are charg\xe2\x80\xa6'",These folks tripping looking bill paying Everything Data they charg,0,0,,0,,,
16-05-2020 02:46,"b""RT @rolandsmartin: The @sprint customer service rep is trying to tell me that the premium charge is so I can access the network. Uh, isn't\xe2\x80\xa6""",customer service trying tell that premium charge access network,0.133333333,0.766666667,,0.102222222,,,
16-05-2020 02:45,b'@sprint i was supposed to be getting help from someone and they claimed to be transferring me but they didnt. its been over 20 mins.',supposed getting help from someone they claimed transferring they didnt been over mins,0.2,0.5,,0.1,,,
16-05-2020 02:31,b'Just heard @sprint joined @TMobile... \xf0\x9f\xa4\xa2\xf0\x9f\xa4\xae time to go back to @Verizon \xf0\x9f\xa4\xa2\xf0\x9f\xa4\xa2\xf0\x9f\xa4\xae\xf0\x9f\xa4\xae',Just heard joined time back,-0.7,0.8,,-0.56,,,
16-05-2020 02:30,b'@rolandsmartin @sprint Sprint and TMobile are merging. Go ahead and get a TMobile account asap',Sprint TMobile merging ahead TMobile account asap,0,0,,0,,,
16-05-2020 02:23,"b""@rolandsmartin @sprint That's why I rock with T-Mobile.""",That rock with Mobile,0,0,,0,,,
16-05-2020 02:19,"b""RT @rolandsmartin: Natasha with @Sprint handled her business. Phone bill reduced by $100 a month! That's $1,200 a year. See, I praise folks\xe2\x80\xa6""",Natasha with handled business Phone bill reduced month That year praise folks,0,0.1,,0,,,
16-05-2020 02:18,b'I purchased @sprint drive today and I just found out it tells me where the closest gas stations are and the prices\xe2\x80\xa6 https://t.co/kMSUykT8zG',purchased drive today just found tells where closest stations prices https kMSUykT,-0.05,0.4,,-0.02,,,
16-05-2020 02:17,b'Hey @sprint @sprintcare @TMobile @TMobileHelp you have the ABSOLUTE WORST CUSTOMER SERVICE ever. You acted like you\xe2\x80\xa6 https://t.co/GYYsLOxIeb',care Help have ABSOLUTE WORST CUSTOMER SERVICE ever acted like https GYYsLOxIeb,0,0.1,,0,,,
16-05-2020 02:13,b'Who knew upgrading phones with @sprint would be so hard @MichelCombes @marceloclaure . I\xe2\x80\x99ve talked to 10 different\xe2\x80\xa6 https://t.co/DeQLqE5WZ4',knew upgrading phones with would hard talked different https DeQLqE,0,0,,0,,,
16-05-2020 01:54,"b""@TMobile @sprint when's my phone bill going to get cheaper?????""",when phone bill going cheaper,0,0,,0,,,
16-05-2020 01:45,b'@sprint 9 months you have been double charging me and billing me for two separate accounts instead of adding a new\xe2\x80\xa6 https://t.co/BM3bPETVqO',months have been double charging billing separate accounts instead adding https bPETVqO,0,0,,0,,,
16-05-2020 01:42,b'@sprint I have some questions can someone DM me!?!',have some questions someone,0.4,0.8,,0.32,,,
16-05-2020 01:36,b'@rolandsmartin @sprint Verizon is the best but you pay for it!',Verizon best,-0.55,0.55,,-0.3025,,,
16-05-2020 01:35,b'Can I just not use ANY phone carrier. I fucking hate every single one. ESPECIALLY @sprint y\xe2\x80\x99all are literally such\xe2\x80\xa6 https://t.co/VF5ZiktQ9w',just phone carrier fucking hate every single ESPECIALLY literally such https ZiktQ,0,0.75,,0,,,
16-05-2020 01:32,"b""@rolandsmartin @sprint Phuck @sprint!! They turned my phone off for $.02 (yep you're reading that right). Leaving t\xe2\x80\xa6 https://t.co/GwnuvQyEg0""",Phuck They turned phone reading that right Leaving https GwnuvQyEg,0,0,,0,,,
16-05-2020 01:19,"b""@rolandsmartin @sprint They're with @TMobile now, so they'll definitely suck""",They with they definitely suck,0,0,,0,,,
16-05-2020 01:15,"b'@TMobile since you own @sprint now, can I borrow your signal?'",since borrow your signal,0,0,,0,,,
16-05-2020 01:13,b'@rolandsmartin @sprint F sprint to infinity and beyond',sprint infinity beyond,0.1,0.6,,0.06,,,
16-05-2020 01:04,"b'RT @rolandsmartin: These @sprint folks are tripping. I am looking at my bill and am paying $19.99 for ""Everything Data."" Now they are charg\xe2\x80\xa6'",These folks tripping looking bill paying Everything Data they charg,-1,1,,-1,,,
16-05-2020 00:57,b'How did my hotspot (70Gb)\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f run out in 3 days? @sprint',hotspot days,0,0,,0,,,
16-05-2020 00:52,"b""@sprintcare @sprint something is wrong with my phone. 2 days ppl have had issues hearing me or there's a weird echo. Why????""",something wrong with phone days have issues hearing there weird echo,0.5,0.5,,0.25,,,
16-05-2020 00:45,b'Hey @ATT &amp; @Verizon. I was a long time @sprint customer but at the end of this month I\xe2\x80\x99m becoming a free agent and\xe2\x80\xa6 https://t.co/0x3JFMSwRR',long time customer this month becoming free agent https JFMSwRR,-0.216666667,0.616666667,,-0.133611111,,,
16-05-2020 00:40,"b'@ChrisPoirierKim @sprint @TMobile right, and a monopoly seems reasonable.... absurd'",right monopoly seems reasonable absurd,0,0,,0,,,
16-05-2020 00:33,b'@rolandsmartin @sprint Verizon works great for me. Those VA benefits is everything.',Verizon works great Those benefits everything,0.7,0.6,,0.42,,,
16-05-2020 00:31,b'@rolandsmartin @sprint When you figure all of that out please share #thisbilliscrazy',When figure that please share thisbilliscrazy,0.7,0.6,,0.42,,,
16-05-2020 00:28,"b""RT @sprint: Let's go @TMobile!! Let's go @NevilleRay!!!""",,1,1,,1,,,
