,Tweets,clean_tweet,polarity,subjectivity,,Product,,,
11-05-2020 00:33,"b'WTH, @Verizon @ATT @CenturyLink this is unAmerican. Stop it. https://t.co/Z6SCAQsDbd'",this unAmerican Stop https SCAQsDbd,0,0,,0,,,
11-05-2020 00:32,b'RT @slpng_giants: What\xe2\x80\x99s truly crazy is that the dangerous conspiracy theories on OANN that @BrendanNyhan is talking about here are being b\xe2\x80\xa6',What truly crazy that dangerous conspiracy theories OANN that talking about here being,0.307142857,0.685714286,,0.210612245,,,
11-05-2020 00:31,b'RT @slpng_giants: What\xe2\x80\x99s truly crazy is that the dangerous conspiracy theories on OANN that @BrendanNyhan is talking about here are being b\xe2\x80\xa6',What truly crazy that dangerous conspiracy theories OANN that talking about here being,0,0,,0,,,
11-05-2020 00:31,b'@slpng_giants @BrendanNyhan @ATT @DIRECTV @CenturyLink @verizonfios They don\xe2\x80\x99t care. What\xe2\x80\x99s a few of their subscrib\xe2\x80\xa6 https://t.co/3xI4FiEF2G',They care What their subscrib https FiEF,0.3,0.5,,0.15,,,
11-05-2020 00:29,b'RT @slpng_giants: What\xe2\x80\x99s truly crazy is that the dangerous conspiracy theories on OANN that @BrendanNyhan is talking about here are being b\xe2\x80\xa6',What truly crazy that dangerous conspiracy theories OANN that talking about here being,0.333333333,0.633333333,,0.211111111,,,
11-05-2020 00:29,"b'RT @TedGrunewald: @DesignMuseum #ArtDeco-style mailboxes\n\n(l.) Former Northwestern Bell Telephone Bldg. (later Quest, now @CenturyLink Bldg\xe2\x80\xa6'",ArtDeco style mailboxes Former Northwestern Bell Telephone Bldg later Quest Bldg,0,0,,0,,,
11-05-2020 00:28,b'RT @slpng_giants: What\xe2\x80\x99s truly crazy is that the dangerous conspiracy theories on OANN that @BrendanNyhan is talking about here are being b\xe2\x80\xa6',What truly crazy that dangerous conspiracy theories OANN that talking about here being,0.3,0.5,,0.15,,,
11-05-2020 00:27,b'RT @slpng_giants: What\xe2\x80\x99s truly crazy is that the dangerous conspiracy theories on OANN that @BrendanNyhan is talking about here are being b\xe2\x80\xa6',What truly crazy that dangerous conspiracy theories OANN that talking about here being,0.5,0.5,,0.25,,,
11-05-2020 00:26,b'RT @slpng_giants: What\xe2\x80\x99s truly crazy is that the dangerous conspiracy theories on OANN that @BrendanNyhan is talking about here are being b\xe2\x80\xa6',What truly crazy that dangerous conspiracy theories OANN that talking about here being,-0.068518519,0.251851852,,-0.017256516,,,
11-05-2020 00:26,b'What\xe2\x80\x99s truly crazy is that the dangerous conspiracy theories on OANN that @BrendanNyhan is talking about here are b\xe2\x80\xa6 https://t.co/sEAsDaNIqq',What truly crazy that dangerous conspiracy theories OANN that talking about here https sEAsDaNIqq,0.225,0.575,,0.129375,,,
11-05-2020 00:24,"b'RT @TedGrunewald: @DesignMuseum @CenturyLink #ArtDeco-style mailboxes\n\n(l.) Former Western Union Building, 60 Hudson St., #Manhattan #NYC\xe2\x80\xa6'",ArtDeco style mailboxes Former Western Union Building Hudson Manhattan,0.5,0.5,,0.25,,,
11-05-2020 00:24,"b'RT @TedGrunewald: @DesignMuseum #ArtDeco-style mailboxes\n\n(l.) Former Northwestern Bell Telephone Bldg. (later Quest, now @CenturyLink Bldg\xe2\x80\xa6'",ArtDeco style mailboxes Former Northwestern Bell Telephone Bldg later Quest Bldg,0,0,,0,,,
11-05-2020 00:23,"b'I am telling you right now, and I am a former @Xfinity customer, stay as far away from @CenturyLink as possible. Th\xe2\x80\xa6 https://t.co/JxMJsPZyiJ'",telling right former customer stay away from possible https JxMJsPZyiJ,0,0,,0,,,
11-05-2020 00:02,b'@CenturyLink Just wanted to let you know that there is a problem with your phone services in Vegas for us right now\xe2\x80\xa6 https://t.co/7gPxRzR5AS',Just wanted know that there problem with your phone services Vegas right https gPxRzR,0.1,0.2,,0.02,,,
18-05-2020 08:15,b'RT @Trump4514: Okay @comcast @xfinity @CenturyLink STOP THE COVID-19 depressive commercials!',Okay STOP COVID depressive commercials,0.1,0.2,,0.02,,,
18-05-2020 02:14,"b""RT @DaisyTom5: .@verizon @Comcast @TimeWarner @ATT @CenturyLink @TMobile @sprint @Charter\nThis isn't only about #NetNeutrality. This is abo\xe2\x80\xa6""",nThis only about NetNeutrality This,0.083333333,0.333333333,,0.027777778,,,
18-05-2020 02:11,b'@kavanova1 @CenturyLinkHelp @CenturyLink They are worthless',They worthless,0.088888889,0.394444444,,0.035061728,,,
18-05-2020 02:11,"b'RT @kavanova1: @CenturyLinkHelp @CenturyLink @centurylinkvics so, here we are again... day 47 of me testing my CenturyLink internet speed.\xe2\x80\xa6'",here again testing CenturyLink internet speed,0,0,,0,,,
18-05-2020 01:58,b'#TheLastDance would be a lot better if our internet would stop buffering. @CenturyLink figure your shit out!',TheLastDance would better internet would stop buffering figure your shit,0,0,,0,,,
18-05-2020 01:54,b'@GovSisolak please get into contact with @comcast and put their services in Nevada. @CoxComm and @CenturyLink have been screwing me over.',please into contact with their services Nevada have been screwing over,0,0,,0,,,
18-05-2020 01:48,b'Okay @comcast @xfinity @CenturyLink STOP THE COVID-19 depressive commercials!',Okay STOP COVID depressive commercials,0,0,,0,,,
18-05-2020 01:43,"b'So i pay for 40 mbps, and i get 23 mbps and almost 2mbps download.. Must be nice to be a monopoly @CenturyLink https://t.co/8CRG3tJB1D'",mbps mbps almost mbps download Must nice monopoly https,0.325,0.466666667,,0.151666667,,,
18-05-2020 01:40,b'@Xfinity @daxshepard Hey @Xfinity when are you going to get your services to other states? I can\xe2\x80\x99t handle this shitty @CenturyLink internet.',when going your services other states handle this shitty internet,-0.65,0.7,,-0.455,,,
18-05-2020 01:13,"b""@thehill .@verizon @Comcast @TimeWarner @ATT @CenturyLink @TMobile @sprint @Charter\nThis isn't only about\xe2\x80\xa6 https://t.co/UNtAv7eNRw""",nThis only about https UNtAv eNRw,0,0,,0,,,
18-05-2020 01:13,"b""@EricTrump .@verizon @Comcast @TimeWarner @ATT @CenturyLink @TMobile @sprint @Charter\nThis isn't only about\xe2\x80\xa6 https://t.co/rZ0HpuskVU""",nThis only about https HpuskVU,0,0,,0,,,
18-05-2020 01:12,"b"".@verizon @Comcast @TimeWarner @ATT @CenturyLink @TMobile @sprint @Charter\nThis isn't only about #NetNeutrality. Th\xe2\x80\xa6 https://t.co/gwuCHd84nr""",nThis only about NetNeutrality https gwuCHd,-0.125,0.672916667,,-0.084114583,,,
18-05-2020 00:46,b'.@CenturyLink is helping advance technology in schools by awarding $500k in grants to Teachers and Tech.\xe2\x80\xa6 https://t.co/VBRDfZ0X1c',helping advance technology schools awarding grants Teachers Tech https VBRDfZ,0.5,0.5,,0.25,,,
18-05-2020 00:33,b'.@CenturyLink is helping advance technology in schools by awarding $500k in grants to Teachers and Tech.\xe2\x80\xa6 https://t.co/bZlMzT51hw',helping advance technology schools awarding grants Teachers Tech https bZlMzT,-0.155555556,0.288888889,,-0.044938272,,,
18-05-2020 00:20,"b'@GreysonCarlisle @CenturyLink That would not cause my speed to degrade to 20% of what it should be. Indeed, it did\xe2\x80\xa6 https://t.co/XVmC5zHrgH'",That would cause speed degrade what should Indeed https XVmC zHrgH,0.6,0.833333333,,0.5,,,
18-05-2020 00:16,"b""@AveryTeoda @CenturyLink Sounds like you got some clueless tech support, but they weren't fundamentally wrong.\n\nThe\xe2\x80\xa6 https://t.co/baW6QwWoRH""",Sounds like some clueless tech support they weren fundamentally wrong nThe https QwWoRH,0,0,,0,,,
18-05-2020 00:12,b'i dont like you @CenturyLink',dont like,-0.145833333,0.354166667,,-0.051649306,,,
18-05-2020 00:10,"b'Y\'all, @CenturyLink just tried to tell me that I need to power cycle my modem every 3 days to ""let it rest"" and imp\xe2\x80\xa6 https://t.co/edW8251hb9'",just tried tell that need power cycle modem every days rest https,-0.2,0.2,,-0.04,,,
17-05-2020 23:48,"b""Seriously, @CenturyLink - every time it rains, you go down? What's up with that? This is a ten-year-long phenomenon.""",Seriously every time rains down What with that This year long phenomenon,0.075,0.43125,,0.03234375,,,
17-05-2020 23:43,b'I really hate @CenturyLink internet its fucking horrible',really hate internet fucking horrible,0.1,0.2,,0.02,,,
17-05-2020 22:17,"b""Mediacom's gigabit internet is a fucking joke. I NEVER see speeds higher than 60-100 Mbps. And it's never consisten\xe2\x80\xa6 https://t.co/V8fD0UFKo4""",Mediacom gigabit internet fucking joke NEVER speeds higher than Mbps never consisten https UFKo,0,0,,0,,,
17-05-2020 22:10,b'The @WhiteHouse running #BackgroundChecks\n\nRhodes\n\n@CenturyLink TSSCI\n\nhttps://t.co/SJjWQUDPAC',running BackgroundChecks nRhodes TSSCI nhttps SJjWQUDPAC,0,1,,0,,,
17-05-2020 21:29,"b'So there\xe2\x80\x99s a @CenturyLink outage for our area and they don\xe2\x80\x99t plan to restore service until tomorrow afternoon, whic\xe2\x80\xa6 https://t.co/ymu3yK9Tby'",there outage area they plan restore service until tomorrow afternoon whic https,0,0,,0,,,
17-05-2020 20:05,"b'@CenturyLink y\xe2\x80\x99all are really dropping the ball right now. Slow internet AND y\xe2\x80\x99all haven\xe2\x80\x99t updated my information,\xe2\x80\xa6 https://t.co/8TRjIO7afV'",really dropping ball right Slow internet haven updated information https TRjIO,0,0,,0,,,
17-05-2020 19:09,b'When you internet craps out on the weekend and @CenturyLink can\xe2\x80\x99t get you the new modem until Tuesday (maybe). It m\xe2\x80\xa6 https://t.co/wtTnKgcwc8',When internet craps weekend modem until Tuesday maybe https wtTnKgcwc,-1,1,,-1,,,
17-05-2020 19:05,"b'@MccannPI @VitalVegas @LasVegasLocally I pay $120 for the ""highest speed"" in town. COX. Had @CenturyLink my first y\xe2\x80\xa6 https://t.co/BJk50VqrH1'",highest speed town first https VqrH,0.9,0.65,,0.585,,,
17-05-2020 15:27,b'@centurylinkvics @CenturyLink @CenturyLinkHelp and yet another test.  I\xe2\x80\x99m paying for 30 mb/sec.  CenturyLink says m\xe2\x80\xa6 https://t.co/3NayC8i883',Help another test paying CenturyLink says https NayC,0,0,,0,,,
17-05-2020 15:23,b'More gamers? No problem. Check out how @CenturyLink is prepared to handle the increase in digital traffic.\xe2\x80\xa6 https://t.co/iA1C8iixrP',More gamers problem Check prepared handle increase digital traffic https iixrP,-0.2,0.3,,-0.06,,,
17-05-2020 15:20,"b'@CenturyLinkHelp @CenturyLink @centurylinkvics so, here we are again... day 47 of me testing my CenturyLink interne\xe2\x80\xa6 https://t.co/akHkksKVdj'",here again testing CenturyLink interne https akHkksKVdj,0,0.6,,0,,,
17-05-2020 14:13,b'RT @MelissaHMann: .@CenturyLink is helping advance technology in schools by awarding $500k in grants to Teachers and Tech.  https://t.co/RL\xe2\x80\xa6',helping advance technology schools awarding grants Teachers Tech https,-0.65,0.7,,-0.455,,,
17-05-2020 11:42,"b""Due to the threat of the #coronavirus, more people are preparing to #workfromhome than ever. \n\nEnsure you're partne\xe2\x80\xa6 https://t.co/p9iLbxM5lQ""",threat coronavirus more people preparing workfromhome than ever nEnsure partne https iLbxM,-0.025,0.45,,-0.01125,,,
17-05-2020 06:37,b'So ready to move and get better WiFi than @CenturyLink',ready move better WiFi than,-1,1,,-1,,,
17-05-2020 06:26,b'@Jesi_rayn @CenturyLink I think it depends how far you are if you call they\xe2\x80\x99ll tell you.',think depends call they tell,-1,1,,-1,,,
17-05-2020 06:25,b'@BryannaGuillen4 @CenturyLink Can you get zito out in the country??',zito country,0.333333333,0.5,,0.166666667,,,
17-05-2020 06:16,b'@Jesi_rayn @CenturyLink We were  with them for years and finally switched to zito 2 weeks ago . The speed is 10x better and a bit cheaper!',were with them years finally switched zito weeks speed better cheaper,-0.225,0.308333333,,-0.069375,,,
17-05-2020 03:53,"b""Want to know what's not fun, trying to play Call of Duty online with a 150 ping every game. Thank you @CenturyLink\xe2\x80\xa6 https://t.co/HP22o08hlV""",Want know what trying play Call Duty online with ping every game Thank https,0.5,0.662962963,,0.331481481,,,
17-05-2020 03:45,"b'RT @GoModernSelling: Need to know how to use #social well for #selling? Join @M_3Jr, CEO of @GoVengreso and his guest Mat Singer formerly o\xe2\x80\xa6'",Need know social well selling Join guest Singer formerly,0.1,0.2,,0.02,,,
17-05-2020 03:32,b'For the love of Christ @CenturyLink can I please get something better than 3mbs? I can\xe2\x80\x99t even work from home becaus\xe2\x80\xa6 https://t.co/TYOkefeVk2',love Christ please something better than even work from home becaus https TYOkefeVk,0,0.5,,0,,,
17-05-2020 02:50,b'@CoxHelp @CoxComm @CenturyLink Hopefully better support than what I am getting lately.',Hopefully better support than what getting lately,0,0,,0,,,
17-05-2020 02:23,b'@Sports_Homer @CenturyLink @CenturyLink was \xf0\x9f\x97\x91 for us. We switched to viaero when I started my masters and have had\xe2\x80\xa6 https://t.co/f9cXyefjYv',switched viaero when started masters have https cXyefjYv,-0.285185185,0.52962963,,-0.151042524,,,
17-05-2020 02:16,"b""@Julie_Borg1 @CoxComm @CenturyLink Hi Julie, Thank you for contacting the Social Media Group. We don't want you to\xe2\x80\xa6 https://t.co/Css0skz5LX""",Julie Thank contacting Social Media Group want https,-0.155555556,0.288888889,,-0.044938272,,,
17-05-2020 02:12,b'@CenturyLink My internet service in Naples Floridahas been down since May 6th. When are you planning on fixing it?\xe2\x80\xa6 https://t.co/ydTOjIaWFO',internet service Naples Floridahas been down since When planning fixing https ydTOjIaWFO,0,0,,0,,,
17-05-2020 01:53,b'@CoxComm your service is the worse. My internet is out more than it is working. Your charges are outrageous and not\xe2\x80\xa6 https://t.co/sEEnnpQDAS',your service worse internet more than working Your charges outrageous https sEEnnpQDAS,0.416666667,0.5,,0.208333333,,,
17-05-2020 01:22,b'Hey @comcast / @Xfinity - you have a problem with @CenturyLink peering and ~90% packet loss in #chicagoIL  area https://t.co/7fCg68vVFY',have problem with peering packet loss chicagoIL area https vVFY,0.5,0.625,,0.3125,,,
17-05-2020 00:40,b'RT @BunnyKnievel: @GotDuhBlueprint Damn you @CenturyLink \xf0\x9f\x98\xa3',Damn,0,0,,0,,,
17-05-2020 00:40,"b'RT @CenturyLink: CenturyLink awards $500k in grants to support classroom tech, which will help teachers present STEM concepts through innov\xe2\x80\xa6'",CenturyLink awards grants support classroom tech which will help teachers present STEM concepts through innov,0.5,0.7,,0.35,,,
17-05-2020 00:40,b'@GotDuhBlueprint Damn you @CenturyLink \xf0\x9f\x98\xa3',Damn,0,0,,0,,,
17-05-2020 00:34,b'\xe2\x81\xa6@CenturyLink\xe2\x81\xa9 no show technician once again! We haven\xe2\x80\x99t had consistent internet since we switched to you on 4/28/2\xe2\x80\xa6 https://t.co/jPSpz4aiad',show technician once again haven consistent internet since switched https jPSpz aiad,0,0,,0,,,
17-05-2020 00:29,b'RT @MelissaHMann: .@CenturyLink is helping advance technology in schools by awarding $500k in grants to Teachers and Tech.  https://t.co/RL\xe2\x80\xa6',helping advance technology schools awarding grants Teachers Tech https,0,0.4125,,0,,,
17-05-2020 00:15,"b'RT @GoModernSelling: Need to know how to use #social well for #selling? Join @M_3Jr, CEO of @GoVengreso and his guest Mat Singer formerly o\xe2\x80\xa6'",Need know social well selling Join guest Singer formerly,-0.163888889,0.447222222,,-0.073294753,,,
17-05-2020 00:02,"b'RT @GoModernSelling: Need to know how to use #social well for #selling? Join @M_3Jr, CEO of @GoVengreso and his guest Mat Singer formerly o\xe2\x80\xa6'",Need know social well selling Join guest Singer formerly,0,0,,0,,,
17-05-2020 00:00,"b""@CenturyLink Sorry to tag again for the 5th time, but i was told to DM for assistance and haven't received any, Are you guys okay?""",Sorry again time told assistance haven received guys okay,0,0,,0,,,
16-05-2020 23:59,b'RT @Jesi_rayn: Hey @CenturyLink it took me 9 days to download a game.... congratulations for having the worst wifi\xf0\x9f\x98\x9a\xf0\x9f\x98\x9a\xf0\x9f\x98\x9a\xf0\x9f\x98\x9a\xf0\x9f\x98\x9a\xf0\x9f\x98\x9a',took days download game congratulations having worst wifi,0,0,,0,,,
16-05-2020 23:40,"b""RT @Ctl_Bizness: .@CenturyLink's Paul Savill discussed why 2020 will be the year of edge computing at #reInvent 2019. https://t.co/jM8ZS3n6\xe2\x80\xa6""",Paul Savill discussed will year edge computing reInvent https,0,0.041666667,,0,,,
16-05-2020 23:35,b'RT @JamiCalhoun10: More gamers? No problem. Check out how @CenturyLink is prepared to handle the increase in digital traffic.  https://t.co\xe2\x80\xa6',More gamers problem Check prepared handle increase digital traffic https,0,0,,0,,,
16-05-2020 23:34,b'RT @JamiCalhoun10: .@CenturyLink is helping advance technology in schools by awarding $500k in grants to Teachers and Tech.  https://t.co/N\xe2\x80\xa6',helping advance technology schools awarding grants Teachers Tech https,0,0,,0,,,
16-05-2020 23:34,b'RT @JamiCalhoun10: More gamers? No problem. Check out how @CenturyLink is prepared to handle the increase in digital traffic.  https://t.co\xe2\x80\xa6',More gamers problem Check prepared handle increase digital traffic https,0,0,,0,,,
16-05-2020 23:16,b'Hey man @Nelly_Mo must have @CenturyLink as raggedy as his internet service is tonight',must have raggedy internet service tonight,0,0,,0,,,
16-05-2020 23:15,"b'Need to know how to use #social well for #selling? Join @M_3Jr, CEO of @GoVengreso and his guest Mat Singer formerl\xe2\x80\xa6 https://t.co/aPLnmBNmS1'",Need know social well selling Join guest Singer formerl https aPLnmBNmS,0,0,,0,,,
16-05-2020 21:39,b'RT @Jesi_rayn: Hey @CenturyLink it took me 9 days to download a game.... congratulations for having the worst wifi\xf0\x9f\x98\x9a\xf0\x9f\x98\x9a\xf0\x9f\x98\x9a\xf0\x9f\x98\x9a\xf0\x9f\x98\x9a\xf0\x9f\x98\x9a',took days download game congratulations having worst wifi,0,0.066666667,,0,,,
16-05-2020 21:18,b'RT @Jesi_rayn: Hey @CenturyLink it took me 9 days to download a game.... congratulations for having the worst wifi\xf0\x9f\x98\x9a\xf0\x9f\x98\x9a\xf0\x9f\x98\x9a\xf0\x9f\x98\x9a\xf0\x9f\x98\x9a\xf0\x9f\x98\x9a',took days download game congratulations having worst wifi,0.125,0.5625,,0.0703125,,,
16-05-2020 20:36,b'@CenturyLink whats up with the snail like speed my internet is having? I think I might have to switch providers.',whats with snail like speed internet having think might have switch providers,0.033333333,0.466666667,,0.015555556,,,
16-05-2020 19:59,b'Hey @CenturyLink it took me 9 days to download a game.... congratulations for having the worst wifi\xf0\x9f\x98\x9a\xf0\x9f\x98\x9a\xf0\x9f\x98\x9a\xf0\x9f\x98\x9a\xf0\x9f\x98\x9a\xf0\x9f\x98\x9a',took days download game congratulations having worst wifi,0,0,,0,,,
16-05-2020 19:57,b'@CenturyLink why is your internet always down?  when it comes back up it gives you 10% of the speed that it should\xe2\x80\xa6 https://t.co/ZS7bl3hIRM',your internet always down when comes back gives speed that should https hIRM,1,0.3,,0.3,,,
16-05-2020 18:33,b'@CenturyLink seriously will do anything to have faster speeds out here. AOL seemed faster \xf0\x9f\x98\xad',seriously will anything have faster speeds here seemed faster,0,1,,0,,,
16-05-2020 18:23,b'More gamers? No problem. Check out how @CenturyLink is prepared to handle the increase in digital traffic.\xe2\x80\xa6 https://t.co/6VgA4Zt6iH',More gamers problem Check prepared handle increase digital traffic https,-0.288888889,0.597222222,,-0.172530864,,,
16-05-2020 18:22,b'.@CenturyLink is helping advance technology in schools by awarding $500k in grants to Teachers and Tech.\xe2\x80\xa6 https://t.co/SRXly0w3NJ',helping advance technology schools awarding grants Teachers Tech https SRXly,0,0,,0,,,
16-05-2020 18:11,b'@CenturyLink I would really appreciate the ability to see how much data my internet plan is using each month withou\xe2\x80\xa6 https://t.co/morSdu8awp',would really appreciate ability much data internet plan using each month withou https morSdu,-1,1,,-1,,,
16-05-2020 16:34,b'@CenturyLink just an fyi....your internet sucks elephant balls',just your internet sucks elephant balls,0,0,,0,,,
16-05-2020 16:32,b'My smart tv and ps4 is about 2 feet from my router and wall mount for @CenturyLink and i still cant get a consistent signal. Unreal.',smart about feet from router wall mount still cant consistent signal Unreal,0,0,,0,,,
16-05-2020 16:04,b'@TaylorHauser @CenturyLink @CenturyLinkHelp But it\xe2\x80\x99s been bad enough my mom has told my dad we should consider switching.',Help been enough told should consider switching,-0.65,0.7,,-0.455,,,
16-05-2020 16:04,b'@CenturyLink    Internet down in slc',Internet down,0,0,,0,,,
16-05-2020 16:03,b'@TaylorHauser @CenturyLink @CenturyLinkHelp Everyday...',Help Everyday,-0.6,0.9,,-0.54,,,
16-05-2020 15:46,b'Anybody else having issues with @CenturyLink internet today? @CenturyLinkHelp',Anybody else having issues with internet today Help,0,0.6,,0,,,
16-05-2020 15:34,"b""@CenturyLink your internet tech guy was just in my house and wasn't wearing a mask. Do you want him to kill my 74 year-old husband?""",your internet tech just house wasn wearing mask want kill year husband,-0.5,0.3,,-0.15,,,
16-05-2020 15:03,"b'Hey @Centurylink, my Internet connection went down again at 2020-05-16_11:02:17'",Internet connection went down again,-0.3,0.3,,-0.09,,,
16-05-2020 14:50,b'RT @MelissaHMann: .@CenturyLink is helping advance technology in schools by awarding $500k in grants to Teachers and Tech.  https://t.co/RL\xe2\x80\xa6',helping advance technology schools awarding grants Teachers Tech https,-0.1,0.4,,-0.04,,,
16-05-2020 14:50,b'RT @CenturyLink: Distance learning has quickly become the \xe2\x80\x9cnew normal\xe2\x80\x9d for students and parents across the globe. See how CenturyLink helpe\xe2\x80\xa6',Distance learning quickly become cnew normal students parents across globe CenturyLink helpe,-0.65,0.7,,-0.455,,,
16-05-2020 14:45,"b""We're helping keep America connected by donating networking services to field hospital sites during the COVID-19 ou\xe2\x80\xa6 https://t.co/3eOgoBgOfw""",helping keep America connected donating networking services field hospital sites during COVID https eOgoBgOfw,-0.65,0.65,,-0.4225,,,
16-05-2020 14:02,"b'Hey @Centurylink, my Internet connection went down again at 2020-05-16_10:01:04'",Internet connection went down again,0.2,0.2,,0.04,,,
16-05-2020 14:02,"b'RT @CenturyLink: CenturyLink awards $500k in grants to support classroom tech, which will help teachers present STEM concepts through innov\xe2\x80\xa6'",CenturyLink awards grants support classroom tech which will help teachers present STEM concepts through innov,-0.08287037,0.359259259,,-0.029771948,,,
16-05-2020 13:55,"b'So after live chatting with @CenturyLink about my DSL being down since it rained yesterday, I find out no one can c\xe2\x80\xa6 https://t.co/DsSfMHSZoC'",after live chatting with about being down since rained yesterday find https DsSfMHSZoC,-0.65,0.7,,-0.455,,,
16-05-2020 13:03,b'.@CenturyLink is helping advance technology in schools by awarding $500k in grants to Teachers and Tech.\xe2\x80\xa6 https://t.co/y1EsREvNDR',helping advance technology schools awarding grants Teachers Tech https EsREvNDR,-0.65,0.7,,-0.455,,,
16-05-2020 12:28,"b'Listen in to this episode of #SellingWithSocial w/ @GoVengreso CEO, @M_3Jr and Mat Singer formerly of @CenturyLink\xe2\x80\xa6 https://t.co/8kHH7gMgLR'",Listen this episode SellingWithSocial Singer formerly https gMgLR,0.4375,0.55,,0.240625,,,
16-05-2020 10:15,b'@CenturyLink How can you not have a port in my area. I know your reps can see if there are ports open or not. They\xe2\x80\xa6 https://t.co/c34AlmMryk',have port area know your reps there ports open They https AlmMryk,0,0,,0,,,
16-05-2020 06:51,b'Hey @MediacomSupport how much will you charge me to switch my service over from @CenturyLink since they only work h\xe2\x80\xa6 https://t.co/gRWAGFG6tI',much will charge switch service over from since they only work https gRWAGFG,-0.65,0.7,,-0.455,,,
16-05-2020 06:46,"b'RT @ArnaudZ1: #ICYMI: Andrew Dugan, Chief Technology Officer of @CenturyLink, explains how working from home is affecting #internet network\xe2\x80\xa6'",ICYMI Andrew Dugan Chief Technology Officer explains working from home affecting internet network,-0.65,0.7,,-0.455,,,
16-05-2020 05:59,b'.@CenturyLink is helping advance technology in schools by awarding $500k in grants to Teachers and Tech.\xe2\x80\xa6 https://t.co/ZbodjennSu',helping advance technology schools awarding grants Teachers Tech https ZbodjennSu,-0.65,0.7,,-0.455,,,
16-05-2020 05:39,"b""@CenturyLink just took survey want to clarify Jefferson wasn't the problem. It was CL as the problem. Jefferson was\xe2\x80\xa6 https://t.co/1OUWvsQOFW""",just took survey want clarify Jefferson wasn problem problem Jefferson https OUWvsQOFW,0,0,,0,,,
16-05-2020 05:37,b'@CenturyLink can you not make my internet randomly stop working for five minutes every couple hours? Thanks',make internet randomly stop working five minutes every couple hours Thanks,-1,1,,-1,,,
16-05-2020 04:57,b'@CenturyLink it\xe2\x80\x99s 2020 I shouldn\xe2\x80\x99t have only 40 mbps option where I live. Since you\xe2\x80\x99re the only ISP at the home I m\xe2\x80\xa6 https://t.co/3wuqTxamjo',shouldn have only mbps option where live Since only home https wuqTxamjo,0,0,,0,,,
16-05-2020 04:50,b'Gotta love when @CenturyLink goes down on the DAY YOU PAY IT plus about 3-4 weekends straight now when their techni\xe2\x80\xa6 https://t.co/PiEWbySZAv',Gotta love when goes down plus about weekends straight when their techni https PiEWbySZAv,0,0,,0,,,
16-05-2020 04:45,b'More gamers? No problem. Check out how @CenturyLink is prepared to handle the increase in digital traffic.\xe2\x80\xa6 https://t.co/XT1IccksR7',More gamers problem Check prepared handle increase digital traffic https IccksR,0,0,,0,,,
16-05-2020 03:59,"b""@Marcos85931844 @CenturyLink Yeah man it's been down basically all day :/""",Yeah been down basically,0.7,0.6,,0.42,,,
16-05-2020 03:46,b'One little console update and our entire house slows to a crawl. You suck @CenturyLink',little console update entire house slows crawl suck,-0.7,0.2,,-0.14,,,
16-05-2020 03:45,b'@CenturyLink Your service Sucks. It goes in and out on a daily basis. Power outages every other month. I live in Az\xe2\x80\xa6 https://t.co/pMocgxTD01',Your service Sucks goes daily basis Power outages every other month live https pMocgxTD,0,0,,0,,,
16-05-2020 03:15,b'RT @TheFutur3Gamer: Sorry guys! Can\xe2\x80\x99t steam or play because even though we pay @MediacomCable for 200+ mbps internet I was dropping frames\xe2\x80\xa6',Sorry guys steam play because even though mbps internet dropping frames,0,0,,0,,,
16-05-2020 03:13,b'Sorry guys! Can\xe2\x80\x99t steam or play because even though we pay @MediacomCable for 200+ mbps internet I was dropping fra\xe2\x80\xa6 https://t.co/o1ig8bmvzC',Sorry guys steam play because even though mbps internet dropping https bmvzC,0.416666667,0.5,,0.208333333,,,
16-05-2020 02:07,"b'RT @CenturyLink: CenturyLink awards $500k in grants to support classroom tech, which will help teachers present STEM concepts through innov\xe2\x80\xa6'",CenturyLink awards grants support classroom tech which will help teachers present STEM concepts through innov,-0.155555556,0.288888889,,-0.044938272,,,
16-05-2020 02:04,"b'RT @CenturyLink: CenturyLink awards $500k in grants to support classroom tech, which will help teachers present STEM concepts through innov\xe2\x80\xa6'",CenturyLink awards grants support classroom tech which will help teachers present STEM concepts through innov,0.0625,0.5,,0.03125,,,
16-05-2020 01:40,"b'RT @CenturyLink: CenturyLink awards $500k in grants to support classroom tech, which will help teachers present STEM concepts through innov\xe2\x80\xa6'",CenturyLink awards grants support classroom tech which will help teachers present STEM concepts through innov,0.25,1,,0.25,,,
16-05-2020 00:59,b'@CenturyLink hi. I\xe2\x80\x99m having problems getting my new DSL modem to connect to the internet.',having problems getting modem connect internet,0.4,0.9,,0.36,,,
16-05-2020 00:15,b'@beatupwomen @CenturyLink what major city are you in?',what major city,-0.4,0.9,,-0.36,,,
16-05-2020 00:02,b'@budboyy2k @CenturyLink faster than what we get in colorado',faster than what colorado,0,0,,0,,,
15-05-2020 23:41,b'@CenturyLink has the fastest internet in Arizona. Their 30/3 service really delivers above and beyond https://t.co/dOnjUX6HQv',fastest internet Arizona Their service really delivers above beyond https dOnjUX,0,1,,0,,,
15-05-2020 23:23,"b'RT @CenturyLinkPol: .@CenturyLink awards $500k in grants to support classroom tech, which will help teachers present STEM concepts through\xe2\x80\xa6'",awards grants support classroom tech which will help teachers present STEM concepts through,0,1,,0,,,
